TITLE,PRICE(INR),RATING,RATING COUNTS,LINK
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTM5NDYyNDI0ODMyNTk4OjE2OTI3MDc0MjQ6c3BfYXRmX25leHQ6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707424%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,3.6 out of 5 stars,28,https://www.amazon.in/Half-Moon-Spacious-Backpack-Compartment/dp/B0C23BYDML/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-99
"ROZEN 47 Ltrs, 46 cms School Bag Class 5-12 Large 5 partition Laptop Collage Office Travel Backpack Unisex",697,4.0 out of 5 stars,205,https://www.amazon.in/ROZEN-School-partition-Collage-Backpack/dp/B0BRTDXVZC/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-100
Gear Galaxy Universe 30 L Water Resistant School Bag/Kids Bag/Casual Backpack/Daypack/College Bag for Boys/Girls/Men/Women (Blue),"1,095",3.7 out of 5 stars,31,https://www.amazon.in/Gear-Universe-Resistant-Backpack-Daypack/dp/B0BZWLBDV3/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-101
American Tourister Casual Backpack,"1,249",4.2 out of 5 stars,"4,100",https://www.amazon.in/American-Tourister-AMT-SCH-BAG02/dp/B07CGLDV2C/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-102
"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)","1,099",4.2 out of 5 stars,"1,462",https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-103
ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,499,3.9 out of 5 stars,"1,155",https://www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-104
"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop Office Travel Bag for Men and Women Gifts, Dark Grey","1,999",4.4 out of 5 stars,"3,502",https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-105
DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,339,3.8 out of 5 stars,"2,546",https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-106
"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",499,3.0 out of 5 stars,6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTM5NDYyNDI0ODMyNTk4OjE2OTI3MDc0MjQ6c3BfbXRmOjMwMDAxNjYxODE5NjczMjo6MDo6&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707424%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTM5NDYyNDI0ODMyNTk4OjE2OTI3MDc0MjQ6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707424%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Glowic Unisex's Backpack for Men Women Boys Girls/Office School College Teens & Students (WBAG-64) (Black),969,3.6 out of 5 stars,263,https://www.amazon.in/Glowic-Unisexs-Backpack-College-Students/dp/B0BGX9W69N/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-109
"HP Lightweight 200 15.6-inch Laptop Backpack with Padded Shoulder Straps, Green","1,499",4.3 out of 5 stars,278,https://www.amazon.in/HP-Lightweight-200-Green-Backpack/dp/B08CY1XYFL/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-110
Lenovo 15.6-inch Casual Laptop Briefcase T210,799,4.2 out of 5 stars,"20,861",https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-111
Storite Nylon 51 cms Imported Travel Duffle Bag Muti- Pocket Sports Shoulder Bag for Women with Wet Pocket & Shoe Compartment Weekender Overnight Travel Luggage Bag (Green/White - 51x22x26 cm),"1,199",3.8 out of 5 stars,6,https://www.amazon.in/Storite-Travel-Duffle-Bag-Green/dp/B0C5MBFWBX/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-112
"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",649,4.2 out of 5 stars,507,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-113
"Storite Nylon 44 cms Imported Travel Duffle Bag Sports Gym Shoulder Bag for Women with Wet Pocket & Shoe Compartment Weekender Overnight Travel Luggage Bag (Grey, 44 x 18 x 29 cm)","1,199",4.1 out of 5 stars,228,https://www.amazon.in/Storite-Bag-Compartment-Weekender-Overnight/dp/B0B7RVY9GR/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-114
Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),698,3.9 out of 5 stars,"1,372",https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-115
NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,630,4.0 out of 5 stars,934,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692707424&sprefix=ba%2Caps%2C283&sr=8-116
uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,179,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTM5NDYyNDI0ODMyNTk4OjE2OTI3MDc0MjQ6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707424%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women55L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","3,999",4.4 out of 5 stars,513,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTM5NDYyNDI0ODMyNTk4OjE2OTI3MDc0MjQ6c3BfYnRmOjIwMDc5NTQzMjQ4MDk4OjowOjo&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707424%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"WALKENT Premium, Stylish & Semi-Hard Shell 15.6"" Laptop Bag | Anti-Theft Pocket | Waterproof Fabric & Zipper | Side Bottle Pocket | Office & College | For Men & Women","3,290"
FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTU3Mzc4OTUzMDgyNTk4OjE2OTI3MDc0NTg6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707458%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"1,598",4.3 out of 5 stars,"3,339",https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_115_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-115
Gear Polyester 23 Cms Travel Bag(DUFCRSTNG4314_Khaki),478,4.1 out of 5 stars,562,https://www.amazon.in/Gear-Training-Travel-Duffel-DUFCRSTNG4314/dp/B098FG3GVX/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-116
Gear Floral Petal 30L Water Resitant School Bag/Casual Backpack/Kids Bag/Daypack/College Bag for Girls/Women (Yellow),"1,199",3.8 out of 5 stars,4,https://www.amazon.in/Gear-Resitant-Backpack-Daypack-College/dp/B0C3MMX619/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-117
"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black","1,959",4.4 out of 5 stars,275,https://www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JMR4M6/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-118
Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,979,4.3 out of 5 stars,"1,694",https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-119
Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),"1,373",4.4 out of 5 stars,"1,990",https://www.amazon.in/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_120_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-120
Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,699,3.8 out of 5 stars,631,https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_121?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-121
"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop Office Travel Bag for Men and Women Gifts, Dark Grey","1,999",4.4 out of 5 stars,"3,502",https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_122?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-122
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTU3Mzc4OTUzMDgyNTk4OjE2OTI3MDc0NTg6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707458%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",499,3.0 out of 5 stars,6,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTU3Mzc4OTUzMDgyNTk4OjE2OTI3MDc0NTg6c3BfbXRmOjMwMDAxNjYxODE5NjczMjo6MDo6&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707458%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women 24 Ltrs with 2 Front Zippered Pockets & Spacious Large Compartments | External USB Gate for easy Charging,"1,504",4.1 out of 5 stars,273,https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-125
Gear Workspace 18L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women-Black,907,4.2 out of 5 stars,345,https://www.amazon.in/Gear-Workspace-Briefcase-Black-Red-BKPWRPHYD0101/dp/B097KGL2M5/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-126
Amazon Basics Laptop Backpack,649,4.2 out of 5 stars,507,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W3XLDM2/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-127
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89,https://www.amazon.in/Uppercase-Professional-Backpack-Resistant-Sustainable/dp/B0BWNBQXDZ/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-128
Lavie Women's Beech Satchel Bag | Ladies Purse Handbag,"1,518",4.2 out of 5 stars,"2,329",https://www.amazon.in/Lavie-Beech-Womens-Satchel-Handbag/dp/B096KTWTXC/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-129
"MOKOBARA The Transit Backpack - 30L Premium Nylon 15.6"" Unisex Laptop Bag With Luggage Sleeve","4,999",4.5 out of 5 stars,653,https://www.amazon.in/Mokobara-Transit-Backpack-Laptop-Sunray/dp/B09V7R98XC/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-130
Martucci Jersey 45L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,809,3.6 out of 5 stars,170,https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BRJRVH6D/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-131
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook. (GREY)",399,4.2 out of 5 stars,115,https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692707458&sprefix=ba%2Caps%2C283&sr=8-132
"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.4 out of 5 stars,89,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTU3Mzc4OTUzMDgyNTk4OjE2OTI3MDc0NTg6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707458%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
uppercase 14 Ltrs Medium (14.6 Inch) Laptop Backpack 2100EBP1 Roll Top Office College 3x More Water Repellent Sustainable Bags With Rainproof Zippers For Unisex,"1,000",4.2 out of 5 stars,179,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNTU3Mzc4OTUzMDgyNTk4OjE2OTI3MDc0NTg6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2FUppercase-Medium-Laptop-Backpack-2100Ebp1%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707458%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"HOEXL 42L Expandable Laptop Backpack - Premium Laptop Backpacks for Men, Women for Travel, School, College - Tech Bag with USB - Bagpacker Bag for Men, 17 inch Laptop Bags for Multipurpose with Water-resistant, Smart Bag with Multiple Compartments","2,699",5.0 out of 5 stars,33,(5-star: 100%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYwNDQ0MTQ5ODIxNTk4OjE2OTI3MDc0OTE6c3BfYXRmX25leHQ6MzAwMDEyMzM5NDMyODMyOjowOjo&url=%2FHOEXL-Expandable-Laptop-Backpack-Water-resistant%2Fdp%2FB0C3J2RLHP%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707491%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Arctic Hunter Hard-Top 15.6"" Laptop Bag 21L (Model Secure) Anti-Theft Built-in Combination Lock, Waterproof for Office, College, Men, Women","3,990",4.3 out of 5 stars,41,(5-star: 65%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYwNDQ0MTQ5ODIxNTk4OjE2OTI3MDc0OTE6c3BfYXRmX25leHQ6MjAxNTMwMzg3ODkxOTg6OjA6Og&url=%2FSecure-Combination-Waterproof-College-Walkent%2Fdp%2FB09T71WXSF%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707491%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Lenovo 15.6-inch Casual Laptop Briefcase T210,799,4.3 out of 5 stars,"4,386",(5-star: 60%),https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-131
WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch,"2,629",4.2 out of 5 stars,973,(5-star: 56%),https://www.amazon.in/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-132
GEAR Black and Orange 49 cms Casual Backpack (BKPCARYON0106),209,3.8 out of 5 stars,"5,578",(5-star: 45%),https://www.amazon.in/Black-Orange-Casual-Backpack-BKPCARYON0106/dp/B019HA8AQO/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-133
"Genie Swirl Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch). Tie-dye print","1,004",4.3 out of 5 stars,4,(5-star: 30%),https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-134
HARISSONS Bags Volt 15.6 inch Office Laptop Backpacks for Men and Women 24 Ltrs with 2 Front Zippered Pockets & Spacious Large Compartments | External USB Gate for easy Charging,"1,504",4.1 out of 5 stars,273,(5-star: 52%),https://www.amazon.in/Harissons-Office-Laptop-Backpacks-Women/dp/B09D3YYYNG/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-135
"AirCase Office Sling Messenger Bag fits Upto 15.6"" Laptop/MacBook, Detachable Shoulder Strap, Waterproof, Shockproof, Spacious Pockets for Office/Travel","1,499",3.5 out of 5 stars,750,(5-star: 40%),https://www.amazon.in/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V47HHRG/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-136
Police Large Size Walt Laptop Backpack Business Office College Travel Bags For Men Fits Upto 15 Inch Laptop Notebook - Black,"1,689",4.1 out of 5 stars,668,(5-star: 54%),https://www.amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-137
Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,589,3.6 out of 5 stars,383,(5-star: 38%),https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-138
FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"3,499",4.6 out of 5 stars,99,(5-star: 84%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYwNDQ0MTQ5ODIxNTk4OjE2OTI3MDc0OTE6c3BfbXRmOjIwMTUzOTYyNDIxNDk4OjowOjo&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707491%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.3 out of 5 stars,78,(5-star: 64%),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODYwNDQ0MTQ5ODIxNTk4OjE2OTI3MDc0OTE6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692707491%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",599,5.0 out of 5 stars,4,(5-star: 100%),https://www.amazon.in/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-141
Skybags Unisex Red Gucci Fabric 10L Backpacks,460,3.8 out of 5 stars,110,(5-star: 52%),https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Backpacks/dp/B0B21XYWWH/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-142
Kuber Industries Toiletry Travel Bags Shaving Kit/Pouch/Bag for Men and Women with 2 Main Compartment (Wine)-KUBMART11928,198,4.0 out of 5 stars,498,(5-star: 48%),https://www.amazon.in/Kuber-Industries-Toiletry-Compartment-KUBMART11928/dp/B08Q91ZY29/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1692707491&sprefix=ba%2Caps%2C283&sr=8-143
